No errors
No warnings
151 ms
data source=metars
4766 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
CYZP 050420Z AUTO 17006KT 5SM -RA BR FEW006 BKN040 BKN048 11/11 A2897 RMK SLP812 DENSITY ALT 700FT,CYZP,2023-11-05T04:20:00Z,53.254,-131.814,11,11,170,6,,5,28.97,981.2,,TRUE,,,,,,,-RA BR,FEW,600,BKN,4000,BKN,4800,,,MVFR,,,,,,,,,,,,SPECI,7
PWAK 050419Z AUTO 07014KT 10SM -RA BKN018 28/25 A2985 RMK AO2 RAB04 CIG 018V023 SLP114,PWAK,2023-11-05T04:19:00Z,19.287,166.623,28,25,70,14,,10+,29.85,1011.4,,TRUE,TRUE,,,,,,-RA,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,SPECI,7
PAYA 050419Z AUTO 00000KT 3SM BR CLR 01/01 A2918 RMK AO2 T00110011 PWINO FZRANO TSNO $,PAYA,2023-11-05T04:19:00Z,59.512,-139.671,1.1,1.1,0,0,,3,29.18,,,TRUE,TRUE,TRUE,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,9
KDEW 050419Z AUTO 17007KT 10SM BKN009 OVC017 11/10 A2979 RMK AO2 T01110100,KDEW,2023-11-05T04:19:00Z,47.9742,-117.429,11.1,10,170,7,,10+,29.79,,,TRUE,TRUE,,,,,,,BKN,900,OVC,1700,,,,,IFR,,,,,,,,,,,,SPECI,672
K2V6 050419Z AUTO 20007KT 10SM CLR 02/M03 A3013 RMK AO2,K2V6,2023-11-05T04:19:00Z,40.1047,-102.713,2,-3,200,7,,10+,30.13,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1257
EBBL 050419Z AUTO 20005KT 9999 -DZ FEW009/// OVC016/// 10/09 Q0970 WHT,EBBL,2023-11-05T04:19:00Z,51.168,5.47,10,9,200,5,,6+,28.64,,,TRUE,,,,,,,-DZ,FEW,900,OVC,1600,,,,,MVFR,,,,,,,,,,,,SPECI,50
CYQW 050419Z AUTO 12015G23KT 4SM BR OVC006 01/M00 A2970 RMK SLP085,CYQW,2023-11-05T04:19:00Z,52.769,-108.251,1,0,120,15,23,4,29.70,1008.5,,TRUE,,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,SPECI,545
CYPL 050419Z AUTO 12002KT 9SM BKN011 M11/M13 A3016 RMK SLP248,CYPL,2023-11-05T04:19:00Z,51.449,-90.218,-11,-13,120,2,,9,30.16,1024.8,,TRUE,,,,,,,,BKN,1100,,,,,,,MVFR,,,,,,,,,,,,SPECI,390
CYHK 050419Z AUTO 33014KT 3/4SM -FZRA -SN OVC003 M08/M08 A2999 RMK ICE SLP162,CYHK,2023-11-05T04:19:00Z,68.633,-95.851,-8,-8,330,14,,0.75,29.99,1016.2,,TRUE,,,,,,,-FZRA -SN,OVC,300,,,,,,,LIFR,,,,,,,,,,,,SPECI,36
PALH 050418Z 04006KT 1SM BR VV002 01/01 A2926 RMK AO2 T00060006,PALH,2023-11-05T04:18:00Z,61.179,-149.962,0.6,0.6,40,6,,1,29.26,,,,TRUE,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,SPECI,26
KSPB 050418Z AUTO 28003KT 3SM BR CLR 11/09 A2987 RMK AO2 T01060089,KSPB,2023-11-05T04:18:00Z,45.7691,-122.864,10.6,8.9,280,3,,3,29.87,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,15
KSAW 050418Z AUTO 33003KT 10SM OVC050 01/M02 A3011 RMK AO2,KSAW,2023-11-05T04:18:00Z,46.341,-87.395,1,-2,330,3,,10+,30.11,,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,359
KGSH 050418Z AUTO 30004KT 1/2SM FG CLR 03/03 A3016 RMK AO2 T00280028,KGSH,2023-11-05T04:18:00Z,41.5265,-85.7872,2.8,2.8,300,4,,0.5,30.16,,,TRUE,TRUE,,,,,,FG,CLR,,,,,,,,LIFR,,,,,,,,,,,,SPECI,252
KGAG 050418Z AUTO 00000KT 1 3/4SM BR CLR 07/06 A3017 RMK AO2 T00670056 $,KGAG,2023-11-05T04:18:00Z,36.2966,-99.7686,6.7,5.6,0,0,,1.75,30.17,,,TRUE,TRUE,TRUE,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,670
CYYQ 050418Z 33012G17KT 15SM BKN013 M08/M10 A3013 RMK SC5 SLP207,CYYQ,2023-11-05T04:18:00Z,58.745,-94.074,-8,-10,330,12,17,15,30.13,1020.7,,,,,,,,,,BKN,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,20
CYEK 050418Z AUTO 32017KT 9SM -SN CLR M14/M16 A3007 RMK SLP187,CYEK,2023-11-05T04:18:00Z,61.098,-94.072,-14,-16,320,17,,9,30.07,1018.7,,TRUE,,,,,,,-SN,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,7
CYCB 050418Z 31007KT 12SM FEW005 BKN012 M14/M17 A3014 RMK SF1SC6 SLP213,CYCB,2023-11-05T04:18:00Z,69.106,-105.116,-14,-17,310,7,,12,30.14,1021.3,,,,,,,,,,FEW,500,BKN,1200,,,,,MVFR,,,,,,,,,,,,SPECI,19
KGPI 050417Z 00000KT 4SM BR SCT006 OVC041 05/05 A2980 RMK AO2 T00500050,KGPI,2023-11-05T04:17:00Z,48.3041,-114.264,5,5,0,0,,4,29.80,,,,TRUE,,,,,,BR,SCT,600,OVC,4100,,,,,MVFR,,,,,,,,,,,,SPECI,903
KCMA 050417Z AUTO 05003KT 5SM BR CLR 13/12 A3000 RMK AO2 T01330117 $,KCMA,2023-11-05T04:17:00Z,34.2114,-119.088,13.3,11.7,50,3,,5,30.00,,,TRUE,TRUE,TRUE,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,20
KBIS 050417Z AUTO 11007KT 1SM R31/4000VP6000FT BR OVC002 01/01 A3002 RMK AO2 T00060006,KBIS,2023-11-05T04:17:00Z,46.7823,-100.757,0.6,0.6,110,7,,1,30.02,,,TRUE,TRUE,,,,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,506
EHVK 050417Z AUTO 17008KT 140V210 9999 FEW008 OVC017 10/09 Q0970 WHT,EHVK,2023-11-05T04:17:00Z,51.658,5.707,10,9,170,8,,6+,28.64,,,TRUE,,,,,,,,FEW,800,OVC,1700,,,,,MVFR,,,,,,,,,,,,SPECI,20
CYIO 050417Z AUTO 16006KT 6SM -SN OVC031 M08/M09 A2979 RMK SLP099,CYIO,2023-11-05T04:17:00Z,72.694,-77.957,-8,-9,160,6,,6,29.79,1009.9,,TRUE,,,,,,,-SN,OVC,3100,,,,,,,VFR,,,,,,,,,,,,SPECI,61
RODN 050416Z 10012KT 10SM -RA SCT021 BKN026 BKN037 BKN046 29/22 A2997 RMK AO2A RAB06 CIG 022V030 CIG 024 RWY05 SLPNO FZRANO $,RODN,2023-11-05T04:16:00Z,26.356,127.768,29,22,100,12,,10+,29.97,,,,TRUE,TRUE,,,,,-RA,SCT,2100,BKN,2600,BKN,3700,BKN,4600,MVFR,,,,,,,,,,,,SPECI,38
PASV 050416Z AUTO VRB06KT 3SM -SN OVC029 M09/M11 A2938 RMK AO2 SLP988,PASV,2023-11-05T04:16:00Z,61.101,-155.577,-9,-11,VRB,6,,3,29.38,998.8,,TRUE,TRUE,,,,,,-SN,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,SPECI,462
KI69 050416Z AUTO 00000KT 10SM CLR 13/05 A3014 RMK AO1 T01270051,KI69,2023-11-05T04:16:00Z,39.078,-84.21,12.7,5.1,0,0,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,238
KDPA 050416Z 00000KT 3SM BR CLR 02/01 A3017 RMK AO2 T00170006,KDPA,2023-11-05T04:16:00Z,41.8964,-88.2512,1.7,0.6,0,0,,3,30.17,,,,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,228
KBUF 050416Z 00000KT 6SM -RA BR FEW009 BKN014 OVC045 08/07 A3009 RMK AO2 P0000 T00830072,KBUF,2023-11-05T04:16:00Z,42.94,-78.7361,8.3,7.2,0,0,,6,30.09,,,,TRUE,,,,,,-RA BR,FEW,900,BKN,1400,OVC,4500,,,MVFR,,,,,,0.005,,,,,,SPECI,217
K40B 050416Z AUTO 00000KT M04/M04 A3002 RMK AO1 SLP181 T10371045 58013 P0004,K40B,2023-11-05T04:16:00Z,46.616,-69.533,-3.7,-4.5,0,0,,,30.02,1018.1,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,-0.13,,,,,0.04,,,,,,METAR,344
CYRV 050416Z AUTO VRB03KT 9SM -RA FEW005 OVC015 04/03 A2979 RMK SLP103,CYRV,2023-11-05T04:16:00Z,50.958,-118.176,4,3,VRB,3,,9,29.79,1010.3,,TRUE,,,,,,,-RA,FEW,500,OVC,1500,,,,,MVFR,,,,,,,,,,,,SPECI,456
CYKL 050416Z AUTO 24013G24KT 9SM -SN OVC130 M09/M11 A2962 RMK SLP072,CYKL,2023-11-05T04:16:00Z,54.803,-66.804,-9,-11,240,13,24,9,29.62,1007.2,,TRUE,,,,,,,-SN,OVC,13000,,,,,,,VFR,,,,,,,,,,,,SPECI,507
WSSS 050415Z 23005KT 160V270 9999 FEW016 FEW018CB SCT020TCU 28/23 Q1010 WS R02L TEMPO FM0425 TL0455 4500 -SHRA,WSSS,2023-11-05T04:15:00Z,1.368,103.982,28,23,230,5,,6+,29.82,,,,,,,,,,,FEW,1600,FEW,1800,SCT,2000,,,VFR,,,,,,,,,,,,SPECI,17
TJPS 050415Z AUTO 00000KT 10SM CLR 26/22 A2990 RMK AO2 PWINO TSNO,TJPS,2023-11-05T04:15:00Z,18.011,-66.567,26,22,0,0,,10+,29.90,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12
PFKW 050415Z AUTO 31013G17KT 9SM -SN SCT018 OVC055 M05/M07 A2965 RMK AO2 P0000 FZRANO,PFKW,2023-11-05T04:15:00Z,60.793,-161.44,-5,-7,310,13,17,9,29.65,,,TRUE,TRUE,,,,,,-SN,SCT,1800,OVC,5500,,,,,VFR,,,,,,0.005,,,,,,SPECI,4
PAMC 050415Z AUTO 35003KT 2 1/2SM -SN BR OVC028 M07/M09 A2949 RMK AO2 P0001 T10721089 TSNO,PAMC,2023-11-05T04:15:00Z,62.957,-155.61,-7.2,-8.9,350,3,,2.5,29.49,,,TRUE,TRUE,,,,,,-SN BR,OVC,2800,,,,,,,IFR,,,,,,0.01,,,,,,SPECI,101
PAKX 050415Z AUTO 25004KT 10SM OVC012 M05/M05 A2942 RMK AO2,PAKX,2023-11-05T04:15:00Z,60.198,-154.323,-5,-5,250,4,,10+,29.42,,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,88
PAFR 050415Z AUTO 04003KT 3/8SM FG VV001 00/00 A2925 RMK AO2 SLP914 RVRNO $,PAFR,2023-11-05T04:15:00Z,61.263,-149.66,0,0,40,3,,0.38,29.25,991.4,,TRUE,TRUE,TRUE,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,SPECI,106
PAAD 050415Z AUTO 11023KT 4SM HZ SCT015 BKN027 M13/M16 A3003 RMK AO2 T11331159,PAAD,2023-11-05T04:15:00Z,70.136,-146.29,-13.3,-15.9,110,23,,4,30.03,,,TRUE,TRUE,,,,,,HZ,SCT,1500,BKN,2700,,,,,MVFR,,,,,,,,,,,,METAR,8
LMML 050415Z 23009KT 9999 FEW032 21/14 Q1010 NOSIG,LMML,2023-11-05T04:15:00Z,35.858,14.477,21,14,230,9,,6+,29.82,,,,,,,,,,,FEW,3200,,,,,,,VFR,,,,,,,,,,,,METAR,78
KZPH 050415Z AUTO 00000KT 10SM CLR 13/06 A3011 RMK A02 T01290065,KZPH,2023-11-05T04:15:00Z,28.2268,-82.1564,12.9,6.5,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26
KZER 050415Z AUTO 22003KT 7SM CLR 11/M03 A3009 RMK AO2,KZER,2023-11-05T04:15:00Z,40.7072,-76.371,11,-3,220,3,,7,30.09,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,518
KY70 050415Z AUTO 00000KT 10SM CLR 06/03 A3011 RMK AO2 T00590033,KY70,2023-11-05T04:15:00Z,42.9398,-85.0653,5.9,3.3,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,247
KY63 050415Z AUTO 05004KT 10SM CLR 02/00 A3007 RMK AO2 T00200000,KY63,2023-11-05T04:15:00Z,45.9891,-95.9946,2,0,50,4,,10+,30.07,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,367
KY51 050415Z AUTO 20003KT 10SM CLR 05/M01 A3014 RMK AO2,KY51,2023-11-05T04:15:00Z,43.5814,-90.8997,5,-1,200,3,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,390
KY49 050415Z AUTO 09003KT 10SM SCT008 M01/M02 A3011 RMK AO2 T10121018,KY49,2023-11-05T04:15:00Z,47.1599,-94.6433,-1.2,-1.8,90,3,,10+,30.11,,,TRUE,TRUE,,,,,,,SCT,800,,,,,,,VFR,,,,,,,,,,,,METAR,413
KY31 050415Z AUTO 28010KT 7SM CLR M02/M03 A3011 RMK AO2 T10241026,KY31,2023-11-05T04:15:00Z,44.2434,-84.18,-2.4,-2.6,280,10,,7,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,264
KY23 050415Z AUTO 00000KT 10SM OVC045 05/02 A3013 RMK AO2 T00510018,KY23,2023-11-05T04:15:00Z,45.311,-91.638,5.1,1.8,0,0,,10+,30.13,,,TRUE,TRUE,,,,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,322
KY19 050415Z AUTO 13011KT M1/4SM FZFG OVC002 M00/00 A3001 RMK AO2,KY19,2023-11-05T04:15:00Z,46.7648,-100.894,0,0,130,11,,0.25,30.01,,,TRUE,TRUE,,,,,,FZFG,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,591
KXSA 050415Z AUTO 00000KT 10SM CLR 07/06 A3011 RMK AO2 T00660063,KXSA,2023-11-05T04:15:00Z,37.8606,-76.9016,6.6,6.3,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,41
KXNX 050415Z AUTO 00000KT 10SM FEW055 SCT065 11/08 A3019 RMK A01,KXNX,2023-11-05T04:15:00Z,36.3745,-86.41,11,8,0,0,,10+,30.19,,,TRUE,TRUE,,,,,,,FEW,5500,SCT,6500,,,,,VFR,,,,,,,,,,,,METAR,178
KXLL 050415Z AUTO 00000KT 10SM BKN110 09/05 A3010 RMK AO2,KXLL,2023-11-05T04:15:00Z,40.5704,-75.4894,9,5,0,0,,10+,30.10,,,TRUE,TRUE,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,118
KXER 050415Z AUTO 06012KT 10SM CLR 24/17 A3016 RMK A01,KXER,2023-11-05T04:15:00Z,27.946,-90.997,24,17,60,12,,10+,30.16,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40
KX60 050415Z AUTO 00000KT 10SM SCT080 10/05 A3011 RMK AO2 T01030051,KX60,2023-11-05T04:15:00Z,29.3524,-82.4743,10.3,5.1,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,21
KX26 050415Z AUTO 36010KT 10SM CLR 21/19 A3003 RMK AO2 T02110190,KX26,2023-11-05T04:15:00Z,27.813,-80.497,21.1,19,360,10,,10+,30.03,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KX07 050415Z AUTO 36006KT 10SM BKN022 OVC065 18/11 A3008 RMK A01,KX07,2023-11-05T04:15:00Z,27.8934,-81.6167,18,11,360,6,,10+,30.08,,,TRUE,TRUE,,,,,,,BKN,2200,OVC,6500,,,,,MVFR,,,,,,,,,,,,METAR,36
KWWR 050415Z AUTO 09003KT 10SM CLR 10/09 A3020 RMK AO2,KWWR,2023-11-05T04:15:00Z,36.4374,-99.5234,10,9,90,3,,10+,30.20,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,664
KWDR 050415Z AUTO 00000KT 10SM CLR 09/01 A3017 RMK AO2,KWDR,2023-11-05T04:15:00Z,33.981,-83.667,9,1,0,0,,10+,30.17,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,280
KWDG 050415Z AUTO 11005KT 10SM BKN060 15/12 A3013 RMK AO2,KWDG,2023-11-05T04:15:00Z,36.3781,-97.7888,15,12,110,5,,10+,30.13,,,TRUE,TRUE,,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,352
KW96 050415Z AUTO 00000KT 10SM CLR 08/04 A3011 RMK AO1 T00810035,KW96,2023-11-05T04:15:00Z,37.5027,-77.126,8.1,3.5,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,35
KW81 050415Z AUTO 00000KT 10SM CLR 05/02 A3010 RMK AO1 T00530021,KW81,2023-11-05T04:15:00Z,37.1813,-78.0977,5.3,2.1,0,0,,10+,30.10,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,121
KW78 050415Z AUTO 00000KT 10SM CLR 04/00 A3012 RMK AO1 T00400001,KW78,2023-11-05T04:15:00Z,36.7087,-78.846,4,0.1,0,0,,10+,30.12,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,120
KW75 050415Z AUTO 00000KT 10SM CLR 08/07 A3011 RMK AO1 T00810065,KW75,2023-11-05T04:15:00Z,37.6024,-76.4477,8.1,6.5,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8
KW43 050415Z AUTO 21008KT 10SM OVC110 12/00 A2994 RMK AO2,KW43,2023-11-05T04:15:00Z,44.6607,-104.568,12,0,210,8,,10+,29.94,,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1292
KW31 050415Z AUTO 00000KT 10SM CLR 08/02 A3010 RMK AO1 T00770018,KW31,2023-11-05T04:15:00Z,36.9599,-78.1838,7.7,1.8,0,0,,10+,30.10,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,159
KW22 050415Z AUTO 19004KT 10SM FEW026 BKN033 OVC050 11/M03 A3012 RMK AO2,KW22,2023-11-05T04:15:00Z,39.001,-80.2712,11,-3,190,4,,10+,30.12,,,TRUE,TRUE,,,,,,,FEW,2600,BKN,3300,OVC,5000,,,VFR,,,,,,,,,,,,METAR,497
KW13 050415Z AUTO 00000KT 10SM CLR 07/M02 A3012 RMK AO1 T00661016,KW13,2023-11-05T04:15:00Z,38.077,-78.944,6.6,-1.6,0,0,,10+,30.12,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,440
KVYS 050415Z AUTO 00000KT 10SM CLR 04/01 A3018 RMK AO2 T00400014,KVYS,2023-11-05T04:15:00Z,41.3517,-89.1496,4,1.4,0,0,,10+,30.18,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,198
KVWU 050415Z AUTO 00000KT 10SM CLR M04/M06 A3014 RMK AO2,KVWU,2023-11-05T04:15:00Z,48.1502,-94.512,-4,-6,0,0,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,359
KVVV 050415Z AUTO 28003KT 7SM CLR 02/01 A3008 RMK AO2,KVVV,2023-11-05T04:15:00Z,45.2994,-96.4256,2,1,280,3,,7,30.08,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,334
KVVS 050415Z AUTO 23006KT 10SM OVC070 14/M01 A3010 RMK AO2 T01401010,KVVS,2023-11-05T04:15:00Z,39.9581,-79.6575,14,-1,230,6,,10+,30.10,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,386
KVTI 050415Z AUTO 00000KT 10SM CLR 03/01 A3017 RMK AO2 T00260005,KVTI,2023-11-05T04:15:00Z,42.2176,-92.0248,2.6,0.5,0,0,,10+,30.17,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,256
KVQQ 050415Z AUTO 00000KT 10SM CLR 12/07 A3011 RMK AO2,KVQQ,2023-11-05T04:15:00Z,30.2035,-81.8725,12,7,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21
KVPC 050415Z AUTO 00000KT 10SM CLR 07/04 A3019 RMK AO2,KVPC,2023-11-05T04:15:00Z,34.1158,-84.8507,7,4,0,0,,10+,30.19,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234
KVOA 050415Z AUTO 07008KT 10SM CLR 26/13 A3016 RMK A01,KVOA,2023-11-05T04:15:00Z,29.229,-87.781,26,13,70,8,,10+,30.16,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,53
KVNW 050415Z AUTO 30005KT 10SM CLR 07/04 A3014 RMK AO2,KVNW,2023-11-05T04:15:00Z,40.8633,-84.613,7,4,300,5,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,238
KVNC 050415Z AUTO 02009KT 10SM OVC029 21/12 A3007 RMK AO2,KVNC,2023-11-05T04:15:00Z,27.0728,-82.44,21,12,20,9,,10+,30.07,,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,4
KVLL 050415Z AUTO 00000KT 7SM OVC045 08/07 A3012 RMK AO2 T00800065,KVLL,2023-11-05T04:15:00Z,42.543,-83.178,8,6.5,0,0,,7,30.12,,,TRUE,TRUE,,,,,,,OVC,4500,,,,,,,VFR,,,,,,,,,,,,METAR,214
KVKS 050415Z AUTO 00000KT 10SM SCT050 10/ A3015 RMK A01,KVKS,2023-11-05T04:15:00Z,32.2359,-90.9269,10,,0,0,,10+,30.15,,,TRUE,TRUE,,,,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,31
KVJI 050415Z AUTO 00000KT 10SM CLR 06/M01 A3019 RMK AO2 T00561014,KVJI,2023-11-05T04:15:00Z,36.6871,-82.037,5.6,-1.4,0,0,,10+,30.19,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,636
KVHN 050415Z AUTO 22007KT 10SM CLR 14/M10 A3022 RMK AO2 T01441096,KVHN,2023-11-05T04:15:00Z,31.0602,-104.783,14.4,-9.6,220,7,,10+,30.22,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1200
KVGC 050415Z AUTO 00000KT 10SM OVC060 07/04 A3007 RMK AO2,KVGC,2023-11-05T04:15:00Z,42.8444,-75.5637,7,4,0,0,,10+,30.07,,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,346
KVES 050415Z AUTO 32007KT 10SM CLR 07/03 A3014 RMK AO2,KVES,2023-11-05T04:15:00Z,40.2056,-84.5346,7,3,320,7,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,308
KVER 050415Z AUTO 00000KT 3/4SM BR BKN005 08/08 A3022 RMK AO2 T00800080,KVER,2023-11-05T04:15:00Z,38.9496,-92.6842,8,8,0,0,,0.75,30.22,,,TRUE,TRUE,,,,,,BR,BKN,500,,,,,,,LIFR,,,,,,,,,,,,METAR,209
KVDI 050415Z AUTO 00000KT 10SM CLR 08/07 A3015 RMK AO2,KVDI,2023-11-05T04:15:00Z,32.1933,-82.3642,8,7,0,0,,10+,30.15,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,81
KVDF 050415Z AUTO 00000KT 10SM CLR 13/08 A3011 RMK AO2,KVDF,2023-11-05T04:15:00Z,28.0198,-82.3415,13,8,0,0,,10+,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KVCV 050415Z AUTO 21003KT 7SM CLR 11/M07 A3011 RMK AO2,KVCV,2023-11-05T04:15:00Z,34.5933,-117.389,11,-7,210,3,,7,30.11,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,871
KVBW 050415Z AUTO 00000KT 10SM CLR 04/M01 A3012 RMK AO1 T00391012,KVBW,2023-11-05T04:15:00Z,38.366,-78.968,3.9,-1.2,0,0,,10+,30.12,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,362
KVBG 050415Z 02003KT 4SM BR OVC001 14/14 A3005 RMK AO2A SLP178,KVBG,2023-11-05T04:15:00Z,34.733,-120.583,14,14,20,3,,4,30.05,1017.8,,,TRUE,,,,,,BR,OVC,100,,,,,,,LIFR,,,,,,,,,,,,SPECI,96
KVAF 050415Z AUTO 10010KT 10SM 25/16 A3015 RMK A01,KVAF,2023-11-05T04:15:00Z,27.354,-94.625,25,16,100,10,,10+,30.15,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,38
KUYF 050415Z AUTO 26005KT 10SM CLR 05/02 A3012 RMK AO2,KUYF,2023-11-05T04:15:00Z,39.9312,-83.465,5,2,260,5,,10+,30.12,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,326
KUXL 050415Z AUTO 00000KT 1/4SM FG OVC002 13/13 A3017 RMK AO2 T01280128,KUXL,2023-11-05T04:15:00Z,30.135,-93.3767,12.8,12.8,0,0,,0.25,30.17,,,TRUE,TRUE,,,,,,FG,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,2
KUWL 050415Z AUTO 34006KT 10SM CLR 08/07 A3015 RMK A01,KUWL,2023-11-05T04:15:00Z,39.8752,-85.3313,8,7,340,6,,10+,30.15,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,332
